"price,""size"",""rooms"",""elevator"",""bathrooms"",""air_cond"",""balcony"",""terrace"",""income"",""longevity"",""higher_stud"",""foreign"",""hospital"",""subway"",""university"",""intercity_bus"",""local_bus "",""flood"""
479000,156,2,1,2,0,0,1,20.965,26.89606742,61.34,3.16,0.403140636767123,0.313116474797854,0.469567874811304,1.31350299466187,0.27885281205566,2.0975283531065
235000,70,2,0,1,1,1,0,19.483,29.00919305,60.05,3.47,0.481183107371713,2.19493133204574,0.202083642539969,2.01000976613328,0.381694067975807,1.05245245801266
189000,83,3,1,1,0,0,1,10.629,20.62937063,22.86,12.82,0.297264594074166,1.22639158359696,1.4956677048588,1.9955629207123,0.298406025489722,2.78918326419816
360000,101,3,1,1,1,1,1,17.497,15.18218623,58.08,10.32,0.474629867119995,1.87722470919489,0.687894222876471,1.28201560425045,0.61179888436621,0.584495211355425
167500,75,2,1,2,0,1,0,10.129,23.1884058,21.26,11.16,0.28455408674632,0.318782655156026,1.06559266065406,1.42797270130093,0.979103362873897,3.30199547456292
330000,137,3,0,1,1,1,0,17.209,23.54679803,50.22,3.84,0.188144549362976,1.36760555365703,1.1652265146287,0.632029574470172,0.223359141415274,0.29452090391253
205000,116,4,1,2,0,0,0,11.387,28.7414966,20.87,5.36,0.395691638294587,1.10677822750026,1.35065504533561,2.38927521525374,0.406509072922018,3.36603719393854
74999,95,4,0,2,0,0,1,9.787,15.16089109,25.35,8.79,0.220396107638834,2.02053761849136,0.629054052972825,1.8896968365395,0.757717965285863,1.69657945214908
160000,45,2,0,1,0,0,0,17.554,23.30369677,42.56,14.13,0.343900982444414,2.37822832390485,0.396056199031027,1.83671349083547,0.0563089468395981,0.562207184502972
300000,139,4,1,2,1,0,1,15.924,14.57440294,48.64,2.39,0.347795152628639,3.36666511489899,3.47040683222408,1.32835306430135,1.3829249991646,6.01261775625705
265000,108,4,0,1,1,0,1,18.078,16.20921802,58.56,3.73,0.262910072785267,2.06035312323959,0.205827178298675,2.21455889108468,0.703261887474836,1.39334721124069
129990,80,3,0,1,1,0,0,7.99,18.28877005,9.88,11.12,0.194787217364701,0.298261976868526,0.152640741755575,2.1818317366529,0.965659912348244,3.29455943055873
160000,65,2,1,2,1,0,0,11.301,6.228543404,34.3,1.67,0.381576725099794,3.6405523173867,3.73761149416534,1.58310417599047,1.5784991690186,6.11353049103477
215000,82,3,1,2,1,0,1,12.01,21.45536384,32.45,8.1,0.356486065027961,3.80156693627836,1.63713638708848,3.70510460345554,0.226264774760467,2.1696198221438
500000,152,4,1,3,1,0,1,20.075,26.90405539,61.18,4.06,0.330540838859837,0.377468595921158,0.259963758404545,1.72988350469998,0.410164694237802,0.756977178832717
453000,122,4,1,2,1,0,0,17.163,23.71575342,47.92,7.53,0.228303923989226,0.757711532129049,1.00948307824445,1.8581960714062,0.201436881643538,2.6982818126958
290000,76,2,1,2,1,0,0,17.163,23.71575342,47.92,7.53,0.228303923989226,0.757711532129049,1.00948307824445,1.8581960714062,0.201436881643538,2.6982818126958
280000,75,2,1,2,1,0,0,17.163,23.71575342,47.92,7.53,0.228303923989226,0.757711532129049,1.00948307824445,1.8581960714062,0.201436881643538,2.6982818126958
550000,153,4,1,2,1,1,0,22.815,26.49109218,63.22,8.68,0.339030470961573,1.26383184358843,0.491056320873788,0.514964328865166,0.917167112196747,0.601409602462979
314900,69,2,0,1,1,0,0,21.835,29.75517891,52.97,7.16,0.893031336098824,0.272364965924219,0.439136226511281,0.908504828418937,0.558755056292587,0.306879484544733
334500,103,2,0,2,0,0,0,19.535,28.34158416,57.15,3.16,0.342869703449172,1.02233649247287,1.26138867555967,2.1458181587806,0.350174605342042,2.98422100641381
178600,81,2,1,2,0,0,0,13.373,13.25023084,39.65,4.71,0.67571726257908,4.08986195488171,4.15969052778147,1.34591258705202,1.7965618027552,6.12966101036928
183000,77,2,1,2,0,0,0,13.373,13.25023084,39.65,4.71,0.67571726257908,4.08986195488171,4.15969052778147,1.34591258705202,1.7965618027552,6.12966101036928
289000,66,2,1,2,1,0,0,17.293,28.68937049,47.59,11.46,0.718397858800203,1.2829942398173,0.101521095954771,1.38933445476652,0.254680473945761,0.288414710909186
331616,74,2,1,2,1,0,0,17.209,23.54679803,50.22,3.84,0.316369602168981,1.42268869511952,1.22728391855125,0.836542244670493,0.381646435952421,0.447317096962665
241000,124,3,0,2,0,0,0,16.156,7.085427136,51.91,2.06,1.13393783832647,3.20139701117272,3.39336069757487,0.828614172382959,0.632517701505434,6.54890223380911
209000,69,1,0,1,0,0,0,14.66,5.742935278,47.51,2.78,1.53062443351046,3.99805509191394,0.619005679253531,3.63768570845631,1.0258518345951,0.925663483495391
220000,96,3,1,2,1,0,0,9.568,8.911704312,25.16,3.66,0.37720303088138,0.375796629599558,1.71075492222752,0.812646653159547,0.962650973689192,3.59692410847066
275000,113,2,1,1,1,0,0,21.855,31.35927806,60.33,2.82,0.890902772644851,0.676911873458948,0.731995899785739,0.567305807157238,0.850670776309925,1.11675229144628
499500,185,5,1,2,1,0,1,21.855,31.35927806,60.33,2.82,0.65863347474955,0.932795152365709,0.972062889429781,0.799487516635558,0.826960911618837,1.37210639278802
180000,63,2,1,2,0,0,0,14.373,16.35375494,43.22,3.01,0.182195218587033,2.19148236815607,0.887038375430511,2.60919354717388,0.824651165708198,1.84999837491254
