"price,""size"",""rooms"",""elevator"",""bathrooms"",""air_cond"",""balcony"",""terrace"",""income"",""longevity"",""higher_stud"",""foreign"",""hospital"",""subway"",""university"",""intercity_bus"",""local_bus "",""flood"""
144900,90,3,1,1,0,0,1,9.086,3.884572697,25.02617801,1.55,0.537992470331725,1.90092724844278,2.11226685070993,0.86964555621017,3.38654880025864
22500,45,2,0,1,0,0,0,5.692,13.46023114,7.076663858,10.27,0.136925878297834,1.45996408859709,0.408226542577618,0.953027824622155,5.838181091276
259900,158,4,0,1,1,1,0,10.922,20.182887,31.44605968,19.46,1.20684903383855,0.4709249526712,0.835249360147252,0.708451860439901,3.98976032961739
358000,120,4,1,2,1,0,1,14.78,7.638483965,53.08908046,3.03,1.51266831140505,1.98802611931083,2.91670628481736,1.42887773561114,5.64458166883335
259900,94,2,1,2,1,1,0,19.38,29.09812819,59.58948044,2.61,1.17261235835344,1.3064903347565,1.59427064382583,0.0709807333319426,5.00424462274209
218000,96,3,1,2,1,1,1,10.436,17.85310734,28.22580645,9.49,0.648556250520442,0.740088633974626,1.12202239487608,1.1393900283032,5.11314788409847
178500,93,4,1,1,1,1,1,13.044,37.15846995,32.31850117,1.75,0.916387695651948,1.52165458655494,0.872151123417659,0.0201942202132967,5.65592647592132
208000,83,3,1,1,1,0,0,8.53,16.2601626,18.12609457,7.24,1.24462704609391,1.00537846075889,0.369645274092502,0.868264705205142,3.44260633000402
265000,93,3,1,2,1,0,0,12.352,20.64896755,31.67420814,6.29,1.08228006758694,0.919699823943183,1.1102608198257,0.354951237749837,5.19130950541135
139900,96,3,0,1,1,0,1,14.28,25.1552795,41.93181818,7.25,1.55091267833477,0.454021659289605,0.65868779004666,1.08213428663729,4.05469884277865
359000,129,4,1,3,1,0,1,20.15,12.91291291,61.0516934,2.55,0.982061748334228,1.80375653908438,2.34977904371491,1.34085887812046,5.62015133529243
114900,80,3,1,1,0,0,0,8.556,24.24698795,12.89198606,2.11,2.41651552180042,1.61345886080865,2.65016679581845,0.334618391130849,4.74046322554126
205000,85,3,1,2,0,1,0,13.074,7.060452238,44.19315403,2.72,1.99182371028958,2.6776338350936,3.45441525822253,1.7526381907378,6.18846254415836
140000,94,3,1,2,1,0,0,10.436,17.85310734,28.22580645,9.49,0.558183248184537,0.821565675377404,1.03186562699385,1.07501383661398,5.20343227850436
278000,183,5,1,3,0,1,1,20.35,31.5309842,46.06666667,3.83,0.730930341120856,1.56450180564928,1.80343038231673,0.709751887884313,5.41447206793059
222000,160,3,0,2,1,1,0,14.21,26.05363985,38.91285591,15.94,1.33282933831597,0.335515776228363,0.877338355923245,0.813166215508465,4.11111789781613
168900,85,2,1,2,1,0,0,13.477,21.72236504,38.47222222,10.15,1.23134386181736,0.16374278817239,1.22693181596483,1.09471448199942,4.590853187381
165000,85,3,1,2,0,0,0,11.262,11.1969112,39.70588235,1.35,0.48531395831312,0.984434617559861,0.939129252750377,1.15760559872135,5.31051632943265
167000,100,3,1,2,0,1,1,14.335,26.69071235,41.90283401,6.13,1.39729031096132,0.889175107410932,0.280074141274919,1.04718338382459,3.59354264104729
210000,102,2,1,2,1,0,1,11.395,7.892107892,36.18421053,2.3,1.97326096395264,1.35219558292026,2.37406246107468,0.705351747905169,4.83174949690756
168000,126,3,1,2,0,0,0,16.51,27.4611399,42.61484099,3.11,1.83885684709282,0.894641589804214,0.396834825614621,0.903324543509124,3.84979554600652
165000,114,4,1,2,0,0,0,10.793,12.23974763,22.72727273,4.61,0.293391442346953,1.49481430747778,1.69778728913126,0.446372396755959,3.58477852754013
120000,45,2,0,1,1,0,0,14.335,26.69071235,41.90283401,6.13,1.4469912579515,0.899124128919301,0.242048297866156,1.09384297648912,3.6016534456078
230000,139,5,1,2,0,0,1,12.039,27.06502636,31.40726934,10.19,1.25213935246142,0.76113084578993,0.48210473270952,0.891334173928678,3.6810700678964
31800,77,3,0,1,0,0,0,6.238,16.59886086,8.571428571,5.21,0.717082194820296,0.951271902140125,0.991362297044676,0.363588935218636,3.64787132955087
149900,107,3,0,1,1,0,1,13.477,21.72236504,38.47222222,10.15,1.23174841139475,0.69647620671269,1.6279195270165,0.808253416978528,4.61483072785857
181300,139,3,1,2,1,0,0,13.477,21.72236504,38.47222222,10.15,1.0734744302694,0.325826037678596,1.42929657810326,1.09989869185588,4.69165506792421
142700,123,3,0,2,0,0,0,10.135,15.6097561,23.76681614,1.52,2.67312154337482,1.10815932034232,1.34763279527724,1.11082974410903,2.80075617761583
142700,123,3,0,2,0,0,0,10.135,15.6097561,23.76681614,1.52,2.66829000706057,1.11939836235683,1.34934567449457,1.12213141063921,2.7876256596932
34000,69,3,0,1,0,0,0,7.461,23.31914894,6.07111882,1.79,0.755501471258746,1.22397215071927,0.8653021653453,0.362646390947631,3.28338876979523
140000,94,3,1,2,1,0,0,11.262,11.1969112,39.70588235,1.35,0.416939368287633,0.999399454369792,0.881609481747241,1.07074881068361,5.3576986704428
55900,62,2,0,1,0,0,0,8.705,19.8440208,20.04028197,4.51,1.08268042430203,0.792589394728223,0.624956238812757,0.726900145879522,3.65172378715829
78000,63,2,0,1,0,0,0,9.085,26.19692864,12.7638191,5.78,2.4298011548378,0.352613372954546,1.3331711506644,0.345455565017116,3.80770421786227
270000,155,3,1,2,1,1,1,14.21,26.05363985,38.91285591,15.94,1.42209170459769,0.252399887706991,0.904641785353888,0.894523497095155,4.18615228688881
